Company,Sector,Country,Region,Indicator,KPI,Unit,2023,2022,2021,2020
NTPC,Utilities,India,Asia,Employment equity,Other than permanent employee:Employees- >50 Female,Number,0
NTPC,Utilities,India,Asia,Employment equity,Other than permanent employee:Employees- Total Male,Number,342
NTPC,Utilities,India,Asia,Employment equity,Other than permanent employee:Employees- Total Female,Number,63
NTPC,Utilities,India,Asia,Employment equity,Other than permanent employee:Employees- Specially Abled Employees Male,Number,1
NTPC,Utilities,India,Asia,Employment equity,Other than permanent employee:Employees- Specially Abled Employees Female,Number,0
NTPC,Utilities,India,Asia,Employment equity,Other than permanent employee:Employees- Reserved category Employees Male,Number,150
NTPC,Utilities,India,Asia,Employment equity,Other than permanent employee:Employees- Reserved category Employees Female,Number,23
NTPC,Utilities,India,Asia,Employment equity,Contractual Workers- <30 Male,Number,31403
NTPC,Utilities,India,Asia,Employment equity,Contractual Workers- <30 Female,Number,286
NTPC,Utilities,India,Asia,Employment equity,Contractual Workers- 30 - 50 Male,Number,69881
NTPC,Utilities,India,Asia,Employment equity,Contractual Workers- 30 - 50 Female,Number,1389
NTPC,Utilities,India,Asia,Employment equity,Contractual Workers- >50 Male,Number,10173
NTPC,Utilities,India,Asia,Employment equity,Contractual Workers- >50 Female,Number,223
NTPC,Utilities,India,Asia,Employment equity,Contractual Workers- Total Male,Number,111457
NTPC,Utilities,India,Asia,Employment equity,Contractual Workers- Total Female,Number,1898
NTPC,Utilities,India,Asia,Employment equity,Contractual Workers- Specially Abled Employees Male,Number,0
NTPC,Utilities,India,Asia,Employment equity,Contractual Workers- Specially Abled Employees Female,Number,0
NTPC,Utilities,India,Asia,Employment equity,Contractual Workers- Reserved category Employees Male,Number,0
NTPC,Utilities,India,Asia,Employment equity,Contractual Workers- Reserved category Employees Female,Number,0
NTPC,Utilities,India,Asia,Employees,Employees entitled for parental leave:Permanent Employees-Male,Number,12074
NTPC,Utilities,India,Asia,Employees,Employees entitled for parental leave:Permanent Employees-Female,Number,923
NTPC,Utilities,India,Asia,Employees,Employees entitled for parental leave:Permanent Workers-Male,Number,6549
NTPC,Utilities,India,Asia,Employees,Employees entitled for parental leave:Permanent Workers-Female,Number,706
NTPC,Utilities,India,Asia,Employees,Employees that took parental leave:Permanent Employees-Male,Number,504
NTPC,Utilities,India,Asia,Employees,Employees that took parental leave:Permanent Employees-Female,Number,229
NTPC,Utilities,India,Asia,Employees,Employees that took parental leave:Permanent Workers-Male,Number,197
NTPC,Utilities,India,Asia,Employees,Employees that took parental leave:Permanent Workers-Female,Number,61
NTPC,Utilities,India,Asia,Employees,Employees that returned to work in the reporting period after parental leave ended:Permanent Employees-Male,Number,504
NTPC,Utilities,India,Asia,Employees,Employees that returned to work in the reporting period after parental leave ended:Permanent Employees-Female,Number,229
NTPC,Utilities,India,Asia,Employees,Employees that returned to work in the reporting period after parental leave ended:Permanent Workers-Male,Number,197
NTPC,Utilities,India,Asia,Employees,Employees that returned to work in the reporting period after parental leave ended:Permanent Workers-Female,Number,61
NTPC,Utilities,India,Asia,Employees,No. of employees who returned to work after parental leave who were still employed 12 months after return:Permanent Employees-Male,Number,504
NTPC,Utilities,India,Asia,Employees,No. of employees who returned to work after parental leave who were still employed 12 months after return:Permanent Employees-Female,Number,229
NTPC,Utilities,India,Asia,Employees,No. of employees who returned to work after parental leave who were still employed 12 months after return:Permanent Workers-Male,Number,197
NTPC,Utilities,India,Asia,Employees,No. of employees who returned to work after parental leave who were still employed 12 months after return:Permanent Workers-Female,Number,61
NTPC,Utilities,India,Asia,Employees,Rate of Return to work that took parental leave:Permanent Employees-Male,%,100
NTPC,Utilities,India,Asia,Employees,Rate of Return to work that took parental leave:Permanent Employees-Female,%,100
NTPC,Utilities,India,Asia,Employees,Rate of Return to work that took parental leave:Permanent Workers-Male,%,100
NTPC,Utilities,India,Asia,Employees,Rate of Return to work that took parental leave:Permanent Workers-Female,%,100
NTPC,Utilities,India,Asia,Employees,Retention rates of employees that took parental leave:Permanent Employees-Male,%,100
NTPC,Utilities,India,Asia,Employees,Retention rates of employees that took parental leave:Permanent Employees-Female,%,100
NTPC,Utilities,India,Asia,Employees,Retention rates of employees that took parental leave:Permanent Workers-Male,%,100
NTPC,Utilities,India,Asia,Employees,Retention rates of employees that took parental leave:Permanent Workers-Female,%,100
NTPC,Utilities,India,Asia,Health and safety,Number of programmes - Employees,Number,2484
NTPC,Utilities,India,Asia,Training and development,Number of persons trained - Employees,Number,16224
NTPC,Utilities,India,Asia,Health and safety,Man hours - Employees,Hours,134631
NTPC,Utilities,India,Asia,Health and safety,Number of programmes - Workers,Number,29452
NTPC,Utilities,India,Asia,Training and development,Number of persons trained - Workers,Number,616348
NTPC,Utilities,India,Asia,Health and safety,Man hours - Workers,Hours,2465392
NTPC,Utilities,India,Asia,Health and safety,Average man hour per employee - Workers,Hour/employee,4.00
NTPC,Utilities,India,Asia,Health and safety,Number of programmes,Number,31936
NTPC,Utilities,India,Asia,Training and development,Number of persons trained,Number,632572
NTPC,Utilities,India,Asia,Health and safety,Man hours,Hours,26000023.00
NTPC,Utilities,India,Asia,Health and safety,Average man hour per employee,Hour/employee,4.11
NTPC,Utilities,India,Asia,Employees,Number of employees - Employees,Number,17995
NTPC,Utilities,India,Asia,Health and safety,Man hours,Hours,424390035
NTPC,Utilities,India,Asia,Health and safety,Incidents-First-Aid - Employees,Number,326
NTPC,Utilities,India,Asia,Health and safety,Incidents-Beyond First-Aid - Employees,Number,5
NTPC,Utilities,India,Asia,Health and safety,Number of contractors,Number,89278
NTPC,Utilities,India,Asia,Health and safety,Man hours - Workers,Hours,222837888
NTPC,Utilities,India,Asia,Health and safety,Incidents-First-Aid - Workers,Number,0
NTPC,Utilities,India,Asia,Health and safety,Incidents-Beyond First-Aid - Workers,Number,15
NTPC,Utilities,India,Asia,Health and safety,Number of employees,Number,107273
Oil and Natural Gas Corporation,Energy,India,Asia,Employees,Employees trained in the Safe Behaviour Management,Number,3000
Power Grid,Utilities,India,Asia,Training and development,Learning hours of training,Number,494144
Power Grid,Utilities,India,Asia,Training and development,Average training man days per employee,Days/employee,7.40
Power Grid,Utilities,India,Asia,Training and development,Training expenditure (excluding travelling expenses),₹ Crore,35.39
Power Grid,Utilities,India,Asia,Training and development,Trainings conducted,Number,575
Power Grid,Utilities,India,Asia,Employees,Employees benefitting from 'Sandarshika'- an online portal for Mentoring and Coaching employees,Number,4700
Power Grid,Utilities,India,Asia,Training and development,Manhours of trainings delivered through various online and digital learning programmes,Hours,176916
Power Grid,Utilities,India,Asia,Education,Employees sponsored for M. Tech program in POWER System m and reliability by NIT Jalandhar,Number,15
Power Grid,Utilities,India,Asia,Education,Employees sponsored for 15months PGDM program by NTPC School of Business,Number,5
Power Grid,Utilities,India,Asia,Education,Employees sponsored in AI/ML course through IIITB,Number,50
Power Grid,Utilities,India,Asia,Education,e-Learning modules developed,Number,122
Power Grid,Utilities,India,Asia,Training and development,Contract staff training under Recognition of Prior Learning (RPL) certification,Number,380
Reliance Industries,Energy,India,Asia,Employees,Turnover rate: PermanentEemployees-Male,Rate,10
Reliance Industries,Energy,India,Asia,Employees,Turnover rate: Permanent Employees-Female,Rate,20
Reliance Industries,Energy,India,Asia,Employees,Turnover rate: Permanent Employees-Total,Rate,11
Reliance Industries,Energy,India,Asia,Employees,Turnover rate: Permanent Workers-Male,Rate,0.5
Reliance Industries,Energy,India,Asia,Employees,Turnover rate: Permanent Workers-Female,Rate,1
Reliance Industries,Energy,India,Asia,Employees,Turnover rate: Permanent Workers-Total,Rate,0.5
SBI Life Insurance Company,Financial Services,India,Asia,Training and development,Average training hours,Hours,49.3
SBI Life Insurance Company,Financial Services,India,Asia,Diversity,Average age of employees,Years,36
SBI Life Insurance Company,Financial Services,India,Asia,Employee tenure,Average tenure of employees,Years,5
SBI Life Insurance Company,Financial Services,India,Asia,Employees,Employees who received GEMs awards,Number,738
SBI Life Insurance Company,Financial Services,India,Asia,Learning and development,Employees received classroom training,%,96
SBI Life Insurance Company,Financial Services,India,Asia,Learning and development,Average hours received from classroom training,Hours,49.3
SBI Life Insurance Company,Financial Services,India,Asia,Customers,Number of complaints filed,Number,4463
SBI Life Insurance Company,Financial Services,India,Asia,Customers,Complaints resolved,%,100
Shriram Finance,Financial Services,India,Asia,Employees,Number of employees,Number,64052
Shriram Finance,Financial Services,India,Asia,Employees,Number of male employees,%,89.42
Shriram Finance,Financial Services,India,Asia,Employees,Number of female employees,%,10.58
Shriram Finance,Financial Services,India,Asia,Employees,New hires,Number,10599
Shriram Finance,Financial Services,India,Asia,Employees,Number of females among new hires,%,13.30
Shriram Finance,Financial Services,India,Asia,Training and development,Total training hours,Hours,346842
Shriram Finance,Financial Services,India,Asia,Employees,Number of employees - Differently abled,Number,65
Shriram Finance,Financial Services,India,Asia,Employees,Cases of discrimination,Number,0
Shriram Finance,Financial Services,India,Asia,Training and development,Employees enrolled in various management programs,Number,3400
State Bank of India,Financial Services,India,Asia,Training and development,Total training hours,Lakh,155
State Bank of India,Financial Services,India,Asia,Diversity,Female employees,%,26.7
State Bank of India,Financial Services,India,Asia,Employees,Number of employees - Differently abled,Number,5190
State Bank of India,Financial Services,India,Asia,Employees,Employee turnover rate,%,4.72
State Bank of India,Financial Services,India,Asia,Employees,Employee health benefits coverage,%,100
State Bank of India,Financial Services,India,Asia,Training and development,Average employee training hours,Hours,75.56
State Bank of India,Financial Services,India,Asia,Employees,Return to work ratio,%,99.96
State Bank of India,Financial Services,India,Asia,Human rights,Employees trained on human rights,Number,24637
State Bank of India,Financial Services,India,Asia,Employees,Number of employees,Number,10357
State Bank of India,Financial Services,India,Asia,Employees,Fellows selected for SBI Youth for India Fellowship,Number,76
State Bank of India,Financial Services,India,Asia,Employees,"Training sessions organized for employees who have disabilities in SBI, RBI, and the Punjab & Sindh Bank",Number,352
State Bank of India,Financial Services,India,Asia,Employees,Training and Sensitisation workshops: Visually impaired employees attended,Number,230
State Bank of India,Financial Services,India,Asia,Employees,Training and Sensitisation workshops: Speech and hearing impairments employees attended,Number,132
Sun Pharma,Healthcare,India,Asia,Employment equity,Top management-<30 years,Number,0
Sun Pharma,Healthcare,India,Asia,Employment equity,Top management-30 - 50 years,Number,56
Sun Pharma,Healthcare,India,Asia,Employment equity,Top management->50 years,Number,107
Sun Pharma,Healthcare,India,Asia,Employment equity,Top management-Male,Number,143
Sun Pharma,Healthcare,India,Asia,Employment equity,Top management-Female,Number,20
Sun Pharma,Healthcare,India,Asia,Employment equity,Senior management-<30 years,Number,0
Sun Pharma,Healthcare,India,Asia,Employment equity,Senior management-30 - 50 years,Number,451
Sun Pharma,Healthcare,India,Asia,Employment equity,Senior management->50 years,Number,297
Sun Pharma,Healthcare,India,Asia,Employment equity,Senior management-Male,Number,648
Sun Pharma,Healthcare,India,Asia,Employment equity,Senior management-Female,Number,100
Sun Pharma,Healthcare,India,Asia,Employment equity,Middle management-<30 years,Number,58
Sun Pharma,Healthcare,India,Asia,Employment equity,Middle management-30 - 50 years,Number,2028
Sun Pharma,Healthcare,India,Asia,Employment equity,Middle management->50 years,Number,498
Sun Pharma,Healthcare,India,Asia,Employment equity,Middle management-Male,Number,2035
Sun Pharma,Healthcare,India,Asia,Employment equity,Middle management-Female,Number,549
Sun Pharma,Healthcare,India,Asia,Employment equity,Junior management-<30 years,Number,251
Sun Pharma,Healthcare,India,Asia,Employment equity,Junior management-30 - 50 years,Number,3371
Sun Pharma,Healthcare,India,Asia,Employment equity,Junior management->50 years,Number,614
Sun Pharma,Healthcare,India,Asia,Employment equity,Junior management-Male,Number,3336
Sun Pharma,Healthcare,India,Asia,Employment equity,Junior management-Female,Number,900
Sun Pharma,Healthcare,India,Asia,Employment equity,Non-management -<30 years,Number,9940
Sun Pharma,Healthcare,India,Asia,Employment equity,Non-management -30 - 50 years,Number,10313
Sun Pharma,Healthcare,India,Asia,Employment equity,Non-management ->50 years,Number,1129
Sun Pharma,Healthcare,India,Asia,Employment equity,Non-management -Male,Number,19044
Sun Pharma,Healthcare,India,Asia,Employment equity,Non-management -Female,Number,2338
Sun Pharma,Healthcare,India,Asia,Employment equity,Executives on Contract-<30 years,Number,1313
Sun Pharma,Healthcare,India,Asia,Employment equity,Executives on Contract-30 - 50 years,Number,222
